,Fact,Distr1,Distr2,Clients_N,Demand_W,HC,Lt0,Lt1,SS_%,DS_D,K,MA,1-DailyPurchase,2-PeriodicallyPurchase,3-Random,"1-(s,Q)","2-(s,S)","3-(R,S)",4-Random,lost_ratio_sales_ret,lost_ratio_sales_dis,lost_ratio_sales_fac,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_retailer_MA_mean_relative,stock_factory_MA_mean_relative
1669,3.0,8.0,22.0,244.0,10.0,0.0369959035047792,4.0,4.0,0.85,8.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0013130595606525,0.0979238022262145,0.1819375068043177,0.0282652975116503,0.3395716287655443,0.2739827279616538,0.3581803457611515
1670,1.0,3.0,30.0,458.0,11.0,0.0439189804278561,4.0,4.0,0.85,8.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0017195717431079,0.1004285603526039,0.1245055970149253,0.0457183641100996,0.2370892710931571,0.3675669855074657,0.3496253792892775
1671,3.0,4.0,2.0,489.0,6.0,0.0923805188893946,4.0,4.0,0.85,12.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0009753144093806,0.1082840661672969,0.0108036218795075,0.0563741792509154,0.1175051638171586,0.0672701438585722,0.7588505130733536
1672,3.0,4.0,16.0,1100.0,15.0,0.0646882111970869,4.0,4.0,0.85,10.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0016538901514301,0.0418037667657743,0.0064622515047189,0.0472789937654584,0.1488969411983615,0.1355560489901396,0.6682680160460404
1673,2.0,1.0,39.0,274.0,5.0,0.0854574419663177,4.0,4.0,0.85,11.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0065525239605513,0.185987551993741,0.0425132569678343,0.0888300726276727,0.0814132668975276,0.4673191110893752,0.3624375493854242
1674,1.0,7.0,10.0,703.0,7.0,0.0993035958124715,4.0,4.0,0.85,12.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0016671139452525,0.0618344464274748,0.040910970790696,0.0881405957114488,0.2696494614635658,0.1701221579183857,0.4720877849065995
1675,3.0,7.0,28.0,1065.0,4.0,0.0987710514337733,4.0,4.0,0.85,6.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0023172457068997,0.0737286430994534,0.0403031178272861,0.0646140659836261,0.1764175619097085,0.1826045102330496,0.5763638618736155
1676,1.0,3.0,3.0,91.0,12.0,0.0375284478834774,4.0,4.0,0.85,14.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0025676499554471,0.1574804357377814,0.2064697181248876,0.0410100462206937,0.2752555290942702,0.241861826660354,0.441872598024682
1677,2.0,5.0,25.0,1131.0,10.0,0.0236822940373236,4.0,4.0,0.85,13.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0012387202043691,0.0839131239273805,0.0140555934186341,0.0406326452786814,0.1831625630155267,0.2260647967041761,0.5501399950016157
1678,2.0,9.0,19.0,519.0,15.0,0.0513746017296313,4.0,4.0,0.85,0.0,200.0,500.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0004185913581103,0.0463796171849412,0.0001086889157592,0.0203291151502946,0.1850885143022376,0.1515130605290517,0.6430693100184159
1679,1.0,7.0,23.0,1315.0,2.0,0.0716112881201638,4.0,4.0,0.85,10.0,200.0,500.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0066810062359162,0.1326722608764905,0.0892157609565214,0.3359554782409198,0.2305950922341198,0.2183563849292992,0.2150930445956609
1680,3.0,8.0,33.0,1345.0,11.0,0.0306053709604005,4.0,4.0,0.85,14.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0013797741850262,0.07870820257776,0.051775361166844,0.0557129666874442,0.2714338117948406,0.2801971252970626,0.3926560962206527
1681,1.0,5.0,35.0,947.0,3.0,0.0652207555757851,4.0,4.0,0.85,1.0,200.0,500.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0015003658718846,0.1071109966562367,0.0025076954082258,0.0564322566462115,0.2044351299873422,0.3280103529589574,0.4111222604074889
1682,2.0,6.0,11.0,305.0,14.0,0.0444515248065544,4.0,4.0,0.85,15.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.002119640038951,0.1023150293092681,0.0096763309339699,0.0419157338173852,0.1152769503701099,0.1994817658605192,0.6433255499519857
1683,3.0,6.0,21.0,121.0,7.0,0.0859899863450159,4.0,4.0,0.85,3.0,200.0,500.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.000883461427987,0.0946349629862146,0.0190651994387881,0.0145127970700573,0.233947164925645,0.2128280678169405,0.5387119701873572
1684,2.0,8.0,5.0,1162.0,5.0,0.0721438324988621,4.0,4.0,0.85,2.0,200.0,500.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0025591095222832,0.0731348924968194,0.000416586037111,0.0332082687994996,0.0929783019743688,0.0726133295549486,0.8012000996711828
1685,2.0,2.0,17.0,917.0,8.0,0.0167592171142467,4.0,4.0,0.85,13.0,200.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0018583921358524,0.1271663483315314,0.1717953225385237,0.0634694474043252,0.2129897959133888,0.3417815249159552,0.3817592317663307
1686,3.0,2.0,27.0,733.0,2.0,0.0582976786527082,4.0,4.0,0.85,1.0,200.0,500.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0022972598948242,0.0972656236017596,0.0517881002607207,0.1045756362774071,0.144859882945058,0.3357794985470437,0.4147849822304911
1687,3.0,10.0,14.0,978.0,12.0,0.0173327264451524,4.0,4.0,0.85,5.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0006639598910126,0.1230117947790218,0.0043610541831182,0.0042531722888877,0.1505215199195903,0.1026295495222003,0.7425957582693216
1688,1.0,9.0,28.0,336.0,9.0,0.0929130632680928,4.0,4.0,0.85,3.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0007112983721761,0.1100816378972077,0.0007651642752581,0.0078097171681291,0.2526971723810592,0.254293477525796,0.4851996329250156
1689,2.0,4.0,36.0,550.0,10.0,0.0998361401911697,4.0,4.0,0.85,4.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0010384282092608,0.1005345905549396,0.0001737566492401,0.0067889412363634,0.0869562065834333,0.17416648883403,0.732088363346173
1690,3.0,3.0,8.0,366.0,2.0,0.0450250341374601,4.0,4.0,0.85,7.0,200.0,500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0010111804016013,0.1082108522172271,0.2367413286861779,0.0360314754540961,0.2588777499077386,0.1837598778276337,0.5213308968105315
1691,2.0,3.0,13.0,1376.0,6.0,0.079066909421939,4.0,4.0,0.85,2.0,200.0,500.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0029271508434628,0.1016600114713506,0.0008839020612037,0.0304424064056883,0.0768302008363641,0.116225492883294,0.7765018998746536
1692,2.0,7.0,7.0,764.0,11.0,0.0104096495220755,4.0,4.0,0.85,4.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0001247514001885,0.1162482208363134,0.0196856736194036,0.0054230754022376,0.2229870654087951,0.1418261235748134,0.6297637356141538
1693,2.0,8.0,38.0,152.0,1.0,0.0381019572143832,4.0,4.0,0.85,6.0,200.0,500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0076367820901767,0.2568835066802843,0.8584137657480687,0.0388053969424551,0.3751467740342113,0.433050929180403,0.1529968998429305
1694,1.0,2.0,22.0,1192.0,14.0,0.0242558033682294,4.0,4.0,0.85,5.0,200.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.001717672759129,0.1282046527005168,0.0,0.0110370968932963,0.1090575377039462,0.249337275235324,0.6305680901674333
1695,1.0,6.0,16.0,580.0,4.0,0.0519481110605371,4.0,4.0,0.85,7.0,200.0,500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0007030007774243,0.0955109811629633,0.0118838415781341,0.0221145948104437,0.3148812245895662,0.2743263531529518,0.3886778274470384
1696,1.0,10.0,2.0,1437.0,9.0,0.0796404187528447,4.0,4.0,0.85,9.0,200.0,500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.252487224256648e-05,0.0229807711297746,0.0022471166663711,0.0214803174965747,0.1876331592169444,0.0881326837772448,0.702753839509236
1697,2.0,9.0,24.0,795.0,5.0,0.058871187983614,4.0,4.0,0.85,8.0,200.0,500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0011082737007296,0.1043527734060396,0.0057808665386186,0.0160372694198579,0.2504953272013749,0.1961342259361855,0.5373331774425816
