buy1,buy2,succes_ratio,spoil_ratio
9,0,0.32991803278688525,0.9130411714770797
9,1,0.48187633262260127,0.8996273291925466
8,5,1.0,0.8645724817693725
0,8,0.323943661971831,0.9002030298297673
3,4,0.7038539553752535,0.33457595526561046
4,4,0.7295373665480427,0.21760154738878143
1,2,0.3665987780040733,0.2967289719626168
1,5,0.4855072463768116,0.8274253731343284
6,1,0.4962825278810409,0.8871947724406741
2,2,0.4484848484848485,0.1935483870967742
6,9,0.991578947368421,0.8718630238595624
2,6,0.5752380952380952,0.8462564862861379
3,6,0.7328385899814471,0.7828282828282829
6,2,0.636,0.8634304207119741
1,2,0.3435114503816794,0.29009433962264153
7,6,0.9904580152671756,0.8193987787693753
0,7,0.3387096774193548,0.895798648516306
1,4,0.4979508196721312,0.7198424421467258
6,1,0.4826388888888889,0.8674665178571429
5,4,0.8637316561844863,0.6650863528614968
2,8,0.6136783733826248,0.8753500135489116
8,9,0.9957173447537473,0.8901901411586588
1,3,0.5010752688172043,0.38871951219512196
8,1,0.5009633911368016,0.8881997715031826
7,8,0.9856262833675564,0.8422744317746996
3,2,0.5480769230769231,0.36783042394014964
7,1,0.5051975051975052,0.8798579401319128
0,9,0.35528942115768464,0.908265040340512
5,4,0.8722109533468559,0.5469506292352372
4,7,0.8450184501845018,0.8125720876585929
0,9,0.3370165745856354,0.8961020142008405
3,2,0.5801217038539553,0.2897727272727273
0,6,0.3286004056795132,0.8942667471333736
1,4,0.5185185185185185,0.7339449541284404
2,0,0.32179226069246436,0.8132716049382716
0,6,0.3173913043478261,0.8854258675078864
4,2,0.6345733041575492,0.7869565217391304
3,6,0.7635270541082164,0.8396377975755805
7,1,0.5374449339207048,0.8956650160715837
2,0,0.34577603143418467,0.7583603020496225
5,8,0.9382022471910112,0.8185310734463277
0,2,0.1797752808988764,0.21804511278195488
2,8,0.6353383458646616,0.8806380150642446
2,6,0.5633528265107213,0.8479255868891186
8,7,1.0,0.8502801012969073
4,5,0.888402625820569,0.7569513406156901
8,5,1.0,0.8627923800337594
5,8,0.9715447154471545,0.8462261490741612
3,0,0.3404255319148936,0.8819108964036501
7,9,0.9859719438877755,0.8749860288364815
5,9,0.9316081330868762,0.8446759456920844
5,0,0.33925049309664695,0.9123531279771356
5,0,0.33399602385685884,0.9128430756337733
3,1,0.47036328871892924,0.44321329639889195
1,4,0.5151515151515151,0.7177161152614728
5,5,0.9898785425101214,0.768976897689769
6,3,0.7459349593495935,0.8369276218611521
1,5,0.4861995753715499,0.8450488412181575
9,0,0.3474903474903475,0.9167523124357657
8,2,0.6352459016393442,0.8830602856912275
1,5,0.4827586206896552,0.8312821660326695
6,2,0.6532438478747203,0.8693394517570342
0,1,0.09702970297029703,0.30612244897959184
0,6,0.36210526315789476,0.8705971277399849
3,5,0.7113970588235294,0.6371681415929203
7,1,0.5494949494949495,0.8818467145894502
4,9,0.8935281837160751,0.8677772775026265
3,2,0.5975359342915811,0.3221024258760108
0,2,0.17584369449378331,0.13304721030042918
0,1,0.09664694280078895,0.34615384615384615
6,8,0.9954954954954955,0.8725146971398375
5,5,0.9747368421052631,0.7031938325991189
0,9,0.32629558541266795,0.9008421624558544
8,5,0.9808102345415778,0.8247615097469929
4,9,0.8585271317829457,0.8648627389286557
7,6,0.9942418426103646,0.7992502585315409
0,1,0.10395010395010396,0.34210526315789475
5,3,0.7603305785123967,0.7362962962962963
6,8,0.9843444227005871,0.8643384822028207
2,3,0.5188679245283019,0.23076923076923078
5,3,0.7598425196850394,0.7355421686746988
5,2,0.6605080831408776,0.8468685478320715
4,2,0.6054158607350096,0.7064220183486238
4,8,0.8910505836575876,0.8259104616098353
9,2,0.6885964912280702,0.8915955351280368
9,7,0.9914893617021276,0.8831804281345565
7,7,0.997872340425532,0.8626572213387307
4,5,0.8417849898580122,0.5577981651376147
3,2,0.5850202429149798,0.3726474278544542
9,4,0.87374749498998,0.8602795987678699
1,3,0.4589178356713427,0.4759427828348505
6,0,0.35567970204841715,0.9175922901012741
3,8,0.7262135922330097,0.8517959553274977
3,5,0.7112068965517241,0.8017757588271732
2,5,0.6338329764453962,0.7981629199903312
4,9,0.927437641723356,0.880207281782085
6,0,0.3235955056179775,0.9098437633398788
8,5,0.9908045977011494,0.8627174424071462
7,5,0.9878296146044625,0.820116544210793
6,9,0.980276134122288,0.8561500036197784
7,9,0.9979879275653923,0.8652742152192501
4,1,0.4673913043478261,0.829038514824051
6,3,0.7747933884297521,0.8336580248763674
3,3,0.6857142857142857,0.23869346733668342
7,7,0.9965811965811966,0.7273933963829434
7,2,0.611214953271028,0.8841810545963602
7,7,0.9937888198757764,0.8793494459923541
3,4,0.7462039045553145,0.6600917431192661
4,6,0.8803245436105477,0.7395053324256864
2,5,0.6284046692607004,0.7542372881355932
2,4,0.6599552572706935,0.44112478031634444
9,4,0.891170431211499,0.8769928434776447
6,0,0.3252788104089219,0.9018669219722355
8,5,0.9625246548323472,0.8325309843285875
1,2,0.3424124513618677,0.2537313432835821
7,1,0.5432098765432098,0.8876555023923445
6,0,0.3231357552581262,0.9071589374155785
5,5,0.9694656488549618,0.5133843212237094
1,6,0.5361216730038023,0.8473372781065088
2,0,0.3465909090909091,0.4882075471698113
8,8,0.9980430528375733,0.8590159678047514
7,3,0.7370441458733206,0.8484064447841938
9,4,0.8747514910536779,0.848103509393832
8,6,0.9978768577494692,0.8677877849704475
1,3,0.44970414201183434,0.46772068511198944
4,4,0.807920792079208,0.3983495873968492
4,4,0.8871681415929203,0.4778481012658228
0,1,0.09727626459143969,0.3055555555555556
9,3,0.7059925093632958,0.8880359978824774
6,0,0.3764478764478765,0.9123571989186361
2,4,0.6172043010752688,0.7125541125541126
6,9,1.0,0.8629222574337536
6,8,1.0,0.8341905919760592
6,7,0.9959839357429718,0.799625701809108
2,0,0.3247011952191235,0.8104
3,3,0.6522633744855967,0.28773584905660377
8,2,0.5753676470588235,0.8908472012102875
4,8,0.836,0.8523054086649967
8,6,1.0,0.8598484848484849
0,4,0.3159922928709056,0.8025930572982016
2,0,0.32808988764044944,0.8571428571428571
4,3,0.6982591876208898,0.4415686274509804
5,7,0.9640449438202248,0.8375362163322245
2,5,0.581651376146789,0.7815653122443414
8,9,0.9954954954954955,0.8825470601905647
3,8,0.788546255506608,0.8700906344410876
2,6,0.5908256880733945,0.8295019157088123
4,0,0.3663157894736842,0.8943103157183859
0,8,0.3413173652694611,0.8918035606777328
4,5,0.8080614203454894,0.6520042568286627
4,1,0.5095541401273885,0.7972193964055612
9,8,1.0,0.8417078528281164
5,2,0.6401766004415012,0.8313740605126229
5,8,0.9888143176733781,0.8704471759294171
6,1,0.49887640449438203,0.8870457273818618
9,3,0.7425373134328358,0.8671868715308503
0,9,0.3490566037735849,0.8923679060665362
5,9,0.9879032258064516,0.8650400582665696
0,9,0.33267716535433073,0.9020304228372311
8,9,1.0,0.8852778835173202
8,0,0.3068391866913124,0.9116069777476422
8,5,0.9736842105263158,0.8374192322310908
0,8,0.36099585062240663,0.9023400936037441
7,6,0.9862475442043221,0.8315018315018315
7,0,0.31736526946107785,0.9192845528455285
3,1,0.4499054820415879,0.3392
1,6,0.546583850931677,0.844599072233267
9,4,0.8727272727272727,0.8621897128628122
7,0,0.35523613963039014,0.9152097298044365
8,9,1.0,0.8803851016240397
4,4,0.8939393939393939,0.4361851332398317
2,7,0.6048387096774194,0.8674500329453108
5,4,0.8667953667953668,0.47256438969764836
4,8,0.89738430583501,0.8574837111131504
9,2,0.6323529411764706,0.8912355486662792
8,9,1.0,0.8756773180736315
5,7,0.9695740365111561,0.8103834497298722
6,3,0.7369477911646586,0.8203583061889251
7,7,0.9979550102249489,0.83006718924972
9,2,0.649164677804296,0.9083109919571045
8,2,0.6341991341991342,0.894933936267929
0,7,0.32983193277310924,0.9028274874731568
5,2,0.5785582255083179,0.7931619786614937
4,9,0.8455743879472694,0.8598199075200779
9,2,0.6300813008130082,0.8956973575819023
8,1,0.5120967741935484,0.8998203377650018
4,8,0.9175257731958762,0.8381073626140463
5,4,0.8485436893203884,0.6898447606727037
7,3,0.7494824016563147,0.8448887837198297
3,0,0.36129032258064514,0.8746008708272859
4,2,0.590818363273453,0.7277127874142799
6,9,0.9981481481481481,0.8540372670807453
7,3,0.7163636363636363,0.8411638745433934
5,5,0.9457831325301205,0.6518987341772152
6,9,1.0,0.884939621781727
8,8,1.0,0.862477695641091
6,6,1.0,0.8674688513398191
3,5,0.7601809954751131,0.8192307692307692
0,5,0.35412474849094566,0.8241996744438416
1,3,0.4293785310734463,0.3954887218045113
7,2,0.6122448979591837,0.8589197669206634
8,2,0.555765595463138,0.889219552116658
8,6,0.9958762886597938,0.8724613571775144
4,0,0.33695652173913043,0.8986964033296686
3,2,0.5337078651685393,0.23007518796992482
8,8,1.0,0.8711937015167304
9,0,0.3234714003944773,0.9159214718881694
2,1,0.3689727463312369,0.23618090452261306
7,0,0.3188976377952756,0.9131837307152875
0,4,0.35864978902953587,0.7797989468645284
3,3,0.6804347826086956,0.3978174603174603
2,8,0.6184738955823293,0.8700765353742766
9,4,0.89171974522293,0.865767744867813
2,2,0.4539877300613497,0.23224568138195778
0,1,0.09839357429718876,0.25
4,0,0.3326959847036329,0.8940957536795805
2,3,0.5028901734104047,0.21840873634945399
6,7,1.0,0.8066037735849056
7,4,0.837890625,0.8486617468884239
2,9,0.6116279069767442,0.8972796911755836
4,3,0.7040441176470589,0.5299089726918076
4,9,0.8466135458167331,0.8809095152363806
5,6,0.9324055666003976,0.746060978105177
1,5,0.5209580838323353,0.7965864577504197
3,1,0.47708333333333336,0.3071786310517529
5,1,0.48940269749518306,0.8541079150216206
5,3,0.7613412228796844,0.7289343246592317
7,8,1.0,0.8495821727019499
4,4,0.9738095238095238,0.7017416545718432
2,4,0.6311475409836066,0.6217026378896883
8,2,0.6120857699805068,0.8834222006786233
0,7,0.3333333333333333,0.8942929986271818
1,9,0.5256673511293635,0.8968940766083048
7,9,0.9980430528375733,0.8695311085631525
2,9,0.6293859649122807,0.8876712328767123
7,4,0.8256704980842912,0.8456580732700135
7,0,0.36086956521739133,0.9057799496067802
9,0,0.3495762711864407,0.9282328153805636
8,6,0.9980806142034548,0.8670059747731799
8,9,1.0,0.8709393722860441
8,4,0.8067978533094812,0.8706459389807965
0,9,0.36084452975047987,0.8922028766086298
8,5,0.9410480349344978,0.859942638623327
1,2,0.34011090573012936,0.2282051282051282
0,2,0.18702290076335878,0.25
6,9,0.9921722113502935,0.8539106982319449
6,9,1.0,0.8588355019262921
3,5,0.718336483931947,0.6847942754919499
8,2,0.6480186480186481,0.8942205913485287
4,4,0.8824833702882483,0.3600953895071542
3,6,0.7597765363128491,0.753692234397332
3,5,0.7810077519379846,0.633303808680248
2,6,0.6158415841584158,0.8245950182894966
3,0,0.3147410358565737,0.8844142259414226
3,3,0.6279527559055118,0.18900804289544235
8,9,0.9981617647058824,0.85575
4,0,0.32231404958677684,0.9034193161367726
9,2,0.6424361493123772,0.8839631271550208
0,9,0.37649402390438247,0.8916488875342883
4,9,0.869215291750503,0.8580156402737048
7,7,0.9880478087649402,0.8535699878983461
0,2,0.1834862385321101,0.19678714859437751
3,1,0.4269449715370019,0.24818840579710144
5,5,0.9701195219123506,0.6472959355055425
1,4,0.5170212765957447,0.7663043478260869
0,9,0.32558139534883723,0.9094843576109806
3,9,0.7175572519083969,0.8845001362026695
9,0,0.3821782178217822,0.9238099753461028
7,5,0.9692898272552783,0.7774575728466219
9,0,0.3306930693069307,0.905949432701722
6,5,1.0,0.8198731501057083
0,9,0.3181818181818182,0.8942321454129097
4,1,0.5031578947368421,0.8145009416195856
7,3,0.6771653543307087,0.8626720480182138
3,6,0.7580340264650284,0.7914673046251993
5,2,0.636734693877551,0.7888833499501495
4,5,0.93058568329718,0.7154054868857401
7,8,1.0,0.8599637175551214
3,8,0.7583333333333333,0.8726434855467113
9,6,0.9960474308300395,0.8711313728008219
1,5,0.4718875502008032,0.8530465949820788
9,8,1.0,0.8802416488983653
1,0,0.20905172413793102,0.32679738562091504
1,9,0.5031185031185031,0.8995882166613874
4,0,0.3385518590998043,0.898691226369365
0,1,0.09940357852882704,0.3006993006993007
2,1,0.3241106719367589,0.24691358024691357
0,6,0.32644628099173556,0.8983908045977012
6,8,0.9877300613496932,0.849942726231386
2,2,0.5328638497652582,0.24208566108007448
9,3,0.7119565217391305,0.8778359511343804
8,5,0.9931662870159453,0.8684310305604004
5,3,0.7315573770491803,0.7435897435897436
4,2,0.5805084745762712,0.7696284329563813
1,5,0.5438202247191011,0.837465564738292
8,6,0.9980276134122288,0.8490919942024043
2,7,0.6028513238289206,0.8763343403826788
5,2,0.5995934959349594,0.8034965034965035
7,6,1.0,0.7907068062827225
0,9,0.31670281995661603,0.9166896856527263
2,5,0.6081330868761553,0.7184844192634561
8,2,0.5920177383592018,0.9057653092751653
1,3,0.4592445328031809,0.38131699846860645
7,0,0.35343035343035345,0.9213353798925557
5,8,0.9363295880149812,0.8212097582711374
6,8,1.0,0.8240257131378064
0,9,0.3172866520787746,0.9215217504287719
3,6,0.7066115702479339,0.8589099816289039
6,2,0.6123260437375746,0.8607545192559601
0,9,0.33403805496828753,0.9003357958361317
8,0,0.3625254582484725,0.9190665907797382
2,2,0.4217557251908397,0.1845841784989858
2,0,0.32276119402985076,0.648062015503876
8,8,0.9938524590163934,0.8746199752280148
1,4,0.5044883303411131,0.6021671826625387
4,5,0.9211087420042644,0.594513501928847
6,4,0.844488188976378,0.8136466044415835
5,7,0.9458483754512635,0.7665264928511354
6,5,0.9703557312252964,0.6391200951248514
7,9,1.0,0.8396566260443014
6,1,0.4726962457337884,0.8708010335917312
7,0,0.3339130434782609,0.9082136615758681
1,5,0.5085066162570888,0.8125486129115893
1,3,0.4243614931237721,0.415041782729805
2,7,0.6168958742632613,0.8795386158475427
7,9,0.9938775510204082,0.8886075949367088
7,0,0.342685370741483,0.9153231362822103
0,2,0.19120458891013384,0.17695473251028807
6,3,0.741106719367589,0.8125424881033311
7,0,0.3072289156626506,0.9200794718964301
3,0,0.3346228239845261,0.8794806661021733
1,1,0.28074245939675174,0.23574144486692014
4,8,0.9116997792494481,0.8707865168539326
1,5,0.5178571428571429,0.8589445091191308
7,4,0.9017857142857143,0.8544711292795094
3,9,0.6897746967071057,0.8646511244748332
8,4,0.8471953578336557,0.8458220483498846
9,6,0.9925093632958801,0.8331188331188332
1,4,0.5140997830802603,0.7781940801798426
1,1,0.26720647773279355,0.2248062015503876
4,0,0.32426778242677823,0.9222048003859606
2,1,0.3800813008130081,0.1925133689839572
6,2,0.5938104448742747,0.8644193828231503
2,0,0.3230452674897119,0.7032967032967034
5,5,0.9609856262833676,0.5714285714285714
1,8,0.49224806201550386,0.8960728338862742
5,3,0.8060747663551402,0.8089031481852818
2,1,0.3510436432637571,0.17759562841530055
0,6,0.34980237154150196,0.8767123287671232
6,8,0.9899799599198397,0.8060552874067574
0,7,0.3250517598343685,0.8867334167709637
9,6,0.9959595959595959,0.8599235314563781
5,5,0.972972972972973,0.6561201661872803
4,8,0.8693069306930693,0.8421317244846657
6,9,0.9902152641878669,0.8657526808741686
5,6,0.9504950495049505,0.7222096445551279
0,5,0.3463114754098361,0.8513027852650494
3,2,0.6016949152542372,0.4121071012805588
8,8,1.0,0.871001512155403
2,3,0.5095419847328244,0.26850507982583455
6,3,0.7874015748031497,0.7731511602689222
4,0,0.3653444676409186,0.9035493827160493
1,1,0.2760084925690021,0.27697841726618705
2,9,0.6298449612403101,0.8875714883526293
8,0,0.37627811860940696,0.9156289102067569
9,1,0.5319148936170213,0.8980211165201998
3,4,0.7981220657276995,0.6575649059982095
8,2,0.6355748373101953,0.8865494369890483
2,7,0.6116910229645094,0.8705315022539051
6,5,0.9868131868131869,0.8030598470076497
9,8,0.990234375,0.8728081934688187
3,1,0.4716599190283401,0.5017878426698451
0,8,0.30963302752293576,0.9110248862724111
0,4,0.36774193548387096,0.7860812704343765
4,6,0.8608349900596421,0.779423226812159
3,1,0.4863157894736842,0.3474025974025974
9,8,1.0,0.8771903093097668
7,2,0.563894523326572,0.8751312649164678
8,8,1.0,0.8691407365115615
2,9,0.6371490280777538,0.8863240114373387
8,8,1.0,0.8752977203130317
5,6,0.9636363636363636,0.7052908786210199
8,5,0.9770833333333333,0.8272262240317361
5,6,0.9662921348314607,0.6300950045969966
3,7,0.767337807606264,0.8542822940472304
3,2,0.6024844720496895,0.33025099075297226
7,6,0.9862745098039216,0.8217254549539429
5,4,0.8525519848771267,0.5698427382053654
6,2,0.6170634920634921,0.8471939517301541
2,8,0.6134301270417423,0.8879190798596949
1,6,0.5236294896030246,0.8529790660225443
3,2,0.6053169734151329,0.47429171038824763
1,5,0.5263157894736842,0.789458010720667
0,6,0.32509505703422054,0.8633322714240204
7,7,1.0,0.8305945347119645
7,6,0.9899598393574297,0.8489799686144189
5,4,0.9071274298056156,0.7432467873065828
7,6,0.9959266802443992,0.8211534228483381
1,7,0.4978723404255319,0.8772002058672157
2,6,0.604,0.8446773955411192
3,7,0.7777777777777778,0.8551321661517336
8,5,0.975,0.8674416727214015
1,6,0.5540229885057472,0.8680717120569317
5,1,0.5263157894736842,0.8506605399195865
1,6,0.536697247706422,0.8681585332973848
6,3,0.7031539888682746,0.8104459051341268
2,6,0.6242038216560509,0.8620600077932199
1,2,0.33646616541353386,0.2822966507177033
7,7,1.0,0.8388236333127264
7,6,0.9829867674858223,0.7744624835454147
7,0,0.30701754385964913,0.9191893278604413
4,1,0.5240174672489083,0.8109529702970297
7,3,0.7669322709163346,0.838162723016576
6,4,0.8664122137404581,0.7713317384370016
2,8,0.6012024048096193,0.8751428822650136
2,2,0.4095238095238095,0.15756302521008403
9,9,1.0,0.8763046544428773
2,5,0.6688888888888889,0.7757760532150776
0,2,0.1988071570576541,0.3006993006993007
7,9,0.9979550102249489,0.8721398966672345
9,0,0.289760348583878,0.9244641805247179
5,8,0.9893162393162394,0.8641855185275278
6,3,0.780439121756487,0.7982488822652757
8,4,0.8765182186234818,0.8523804962161127
5,6,0.9698275862068966,0.7657266811279827
4,5,0.862475442043222,0.5558172397550636
2,3,0.5708154506437768,0.33065595716198126
6,5,0.9935897435897436,0.8011381113503537
4,2,0.6428571428571429,0.6236183827806865
2,4,0.5888429752066116,0.6699751861042184
2,4,0.5727969348659003,0.6443327749860414
9,4,0.8716356107660456,0.8696846977147816
2,1,0.3562992125984252,0.14325842696629212
9,5,1.0,0.8725184344866704
1,0,0.1875,0.22900763358778625
9,5,0.9420289855072463,0.8536263010077647
6,0,0.32938856015779094,0.9145928069450187
4,6,0.902834008097166,0.759899434318039
5,9,0.9698275862068966,0.8430787094633823
6,7,0.9886363636363636,0.8195358503636994
0,7,0.3125,0.8910217956408718
2,5,0.6162570888468809,0.665389527458493
1,1,0.2510460251046025,0.2
9,2,0.6129707112970711,0.9058112869847307
6,0,0.37349397590361444,0.9132131882733993
0,1,0.09345794392523364,0.2537313432835821
8,9,1.0,0.8896491228070176
0,1,0.09940357852882704,0.33774834437086093
9,4,0.88671875,0.8404481896471896
5,1,0.5076335877862596,0.8573819263666791
7,4,0.8686679174484052,0.7863853634415692
2,8,0.644880174291939,0.8857416420649485
4,9,0.889763779527559,0.8504262464479463
0,9,0.3174061433447099,0.8867026340844176
8,9,0.9959183673469387,0.87510899112684
4,6,0.8830897703549061,0.7650216807763783
0,2,0.19607843137254902,0.17012448132780084
3,6,0.7793814432989691,0.801704966641957
9,8,0.9959839357429718,0.8752554094409808
3,1,0.4878587196467991,0.591915303176131
2,3,0.5113636363636364,0.21226415094339623
2,3,0.5214723926380368,0.25
7,6,1.0,0.8301702635289014
4,6,0.895397489539749,0.8337220469200165
8,6,0.996031746031746,0.837738955455959
9,2,0.6282828282828283,0.8842243585310188
0,0,0.0,0.0
0,5,0.2916666666666667,0.881010881010881
9,9,1.0,0.8716495101695758
9,0,0.3419593345656192,0.9136363636363637
8,2,0.5761078998073218,0.885423148724331
8,1,0.5031055900621118,0.9082400680672819
7,3,0.6666666666666666,0.8500176035676564
2,6,0.6541666666666667,0.8437882496940025
8,3,0.7747747747747747,0.8756579996809698
1,3,0.44223107569721115,0.4835164835164835
7,5,0.9914893617021276,0.8088587390263368
9,1,0.491588785046729,0.9055665408352808
1,5,0.5205479452054794,0.8181818181818182
1,0,0.21153846153846154,0.2230769230769231
5,6,0.953307392996109,0.7068552253116012
9,6,0.9981684981684982,0.8669222343921139
9,5,0.9978586723768736,0.8574128676192636
3,6,0.7485714285714286,0.7962677953058869
9,7,0.9958762886597938,0.8739098215812575
9,7,1.0,0.8615146232810381
0,5,0.3553875236294896,0.8173836698858647
5,1,0.5237068965517241,0.8540159525134483
9,4,0.8183632734530938,0.8743264991952977
4,7,0.8582677165354331,0.8055392731535757
6,2,0.5950095969289827,0.871052947532717
3,7,0.7573385518590998,0.8204156135916877
4,8,0.8366247755834829,0.8515279551930824
2,0,0.2721518987341772,0.877208880833711
9,8,1.0,0.8810555528506743
7,9,0.9978448275862069,0.878808864265928
1,4,0.48723404255319147,0.7872191011235955
0,0,0.0,0.0
6,7,0.9921259842519685,0.8192579103118598
0,2,0.1988071570576541,0.32432432432432434
0,8,0.3286573146292585,0.9029081749484772
9,3,0.7392923649906891,0.8790697674418605
2,3,0.5477178423236515,0.4548422198041349
9,6,0.9931972789115646,0.8720978812294837
6,5,0.9569471624266145,0.7749298409728719
8,9,1.0,0.8668785110367134
5,9,0.9640151515151515,0.8342388801915461
8,4,0.8997912317327766,0.8634718912717324
1,6,0.4854771784232365,0.8792828195996562
5,7,0.9521739130434783,0.8570497906002792
9,6,1.0,0.8614491150442478
3,4,0.7510548523206751,0.5912610619469026
2,2,0.43953934740882916,0.2075098814229249
0,3,0.2670250896057348,0.5951742627345844
8,7,1.0,0.8523400473933649
1,4,0.47191011235955055,0.7084851639770953
8,4,0.9844559585492227,0.8716270158071212
5,0,0.3076923076923077,0.9133487112626617
2,1,0.38493723849372385,0.2233502538071066
9,2,0.6139455782312925,0.8859901989045834
9,6,1.0,0.8604036186499652
6,9,0.9947460595446584,0.8328270192994996
5,4,0.8673469387755102,0.6976744186046512
4,8,0.8467908902691511,0.8716959910018478
6,4,0.8836734693877552,0.7494043751353693
6,9,1.0,0.8613133718952024
7,3,0.7560975609756098,0.8163693599160545
1,8,0.5207877461706784,0.9061499693523122
4,5,0.861271676300578,0.5835567470956211
2,4,0.5607476635514018,0.624927870744374
7,5,0.9459459459459459,0.7917884278199883
7,4,0.8738049713193117,0.7835497835497836
6,5,0.9875518672199171,0.773016161249319
5,9,0.9852631578947368,0.8653379054150593
4,7,0.872865275142315,0.8137640449438203
5,5,0.9367588932806324,0.5660535117056856
7,2,0.6645299145299145,0.8706887569031989
6,8,0.9853747714808044,0.8365223852870147
7,0,0.3298097251585624,0.9194561346714147
3,0,0.2962962962962963,0.8967979728173232
6,5,0.982532751091703,0.7592283435355222
7,6,1.0,0.8468064823641563
3,2,0.515426497277677,0.37995049504950495
2,4,0.6126315789473684,0.6188475390156063
0,5,0.33271375464684017,0.8175618073316283
6,9,1.0,0.8657530510670212
3,8,0.7219917012448133,0.8699104578476093
7,1,0.511578947368421,0.8966567995821
1,6,0.5074626865671642,0.8893988581663494
0,3,0.291015625,0.4578096947935368
2,9,0.6118546845124283,0.8716932287031793
4,7,0.889795918367347,0.8429038281979458
7,4,0.8531187122736419,0.8242612752721618
9,9,1.0,0.8892322018115635
5,8,0.9821073558648111,0.8514987624896874
3,8,0.7358834244080146,0.8455866638170549
5,1,0.5450733752620545,0.848443579766537
9,8,0.9879759519038076,0.8784276509664852
7,0,0.3353413654618474,0.9209868631848767
9,0,0.3700440528634361,0.9158025073518031
8,9,0.996031746031746,0.8769897959183673
7,5,0.9937888198757764,0.8148775403856175
0,4,0.3314814814814815,0.7651434643995749
5,7,0.9953379953379954,0.857964925100475
4,9,0.8349705304518664,0.8757811951407907
0,2,0.199203187250996,0.23954372623574144
2,0,0.33723196881091616,0.7258454106280193
1,3,0.4684873949579832,0.41235632183908044
5,5,0.9956709956709957,0.6490368919360104
8,1,0.5089108910891089,0.9045599888780759
0,1,0.09157509157509157,0.2857142857142857
7,1,0.4960159362549801,0.8948532012734347
6,8,0.9954954954954955,0.8708358469066292
2,4,0.6371308016877637,0.40939597315436244
3,0,0.36472945891783565,0.8720146968769137
5,5,0.9439071566731141,0.5543951261966927
4,3,0.7716701902748414,0.5337301587301587
6,2,0.5833333333333334,0.8455684870188004
5,4,0.9126637554585153,0.7127347417840375
2,0,0.348294434470377,0.5452538631346578
6,7,0.9923518164435946,0.8375271823547685
8,5,0.9185185185185185,0.8133101851851852
1,7,0.536036036036036,0.8794919454770755
8,0,0.32339449541284404,0.9239272120548516
9,0,0.32723112128146453,0.9103694488018608
5,1,0.5209580838323353,0.8335481099656358
5,6,0.9553752535496958,0.7246799910172917
2,9,0.6365546218487395,0.8846640427326399
5,0,0.3051224944320713,0.9026289066907368
7,8,0.9958071278825996,0.87739597942964
9,7,1.0,0.8912523783968386
4,9,0.7795698924731183,0.8573293090790439
9,6,0.9980694980694981,0.8618204715595047
9,7,1.0,0.8808537750876075
6,6,1.0,0.6745607333842628
7,7,1.0,0.8590491410307631
0,9,0.29514563106796116,0.9036206674397629
4,4,0.7836812144212524,0.35084882780921584
5,5,0.9443339960238568,0.5278893351182508
8,1,0.5077821011673151,0.8971153121940197
8,5,0.9824945295404814,0.8536479944674965
0,4,0.33459357277882795,0.7179000632511069
3,2,0.5607287449392713,0.3021978021978022
6,5,0.9642857142857143,0.7424307036247335
8,7,0.9914346895074947,0.8743471213303716
5,7,0.9588235294117647,0.7823076923076923
0,0,0.0,0.0
0,8,0.29571984435797666,0.904
8,0,0.34279918864097364,0.9236148179780079
2,5,0.6091954022988506,0.7688030436055019
9,8,1.0,0.8831734534064213
4,4,0.8514412416851441,0.4994026284348865
5,4,0.8827160493827161,0.6954459203036053
6,3,0.7795918367346939,0.8253012048192772
4,6,0.8775933609958506,0.7928983732726955
8,8,1.0,0.8855806467836845
6,9,0.9981949458483754,0.8280220276248081
9,1,0.4906054279749478,0.9061804986538686
7,2,0.6411889596602972,0.8795786676788765
0,7,0.33698030634573306,0.8958909333587568
4,5,0.9038901601830663,0.7376503711287433
2,2,0.40152963671128106,0.15611814345991562
8,4,0.8568627450980392,0.8475777865301299
2,1,0.3621013133208255,0.13544668587896252
4,1,0.4900398406374502,0.8217937481741163
3,2,0.5896907216494846,0.3742177722152691
3,2,0.5653061224489796,0.25037481259370314
6,8,0.9876288659793815,0.8423204035484432
0,5,0.3469785575048733,0.8616838487972509
7,5,0.9795081967213115,0.827208480565371
7,7,0.9980506822612085,0.8532720256178669
7,3,0.7117988394584139,0.8646824179196072
2,5,0.6257928118393234,0.789795918367347
0,4,0.35550935550935553,0.7941573033707865
8,3,0.7834008097165992,0.8635858492313392
0,8,0.3618843683083512,0.8885946327683616
1,6,0.5065666041275797,0.8445463812436289
5,4,0.8436911487758946,0.54150390625
2,2,0.4144981412639405,0.2376425855513308
7,6,1.0,0.8635376260667184
7,9,0.9979757085020243,0.8718449951129765
1,6,0.46748681898066785,0.874307570561857
7,0,0.3531669865642994,0.9187383052659717
4,9,0.8827160493827161,0.8656475649101244
7,8,1.0,0.8751954769637916
3,5,0.7294117647058823,0.7843652880707626
4,2,0.5906432748538012,0.6541313559322034
3,9,0.7534246575342466,0.8581329682553265
0,3,0.31827956989247314,0.7004926108374384
5,6,0.9311663479923518,0.770464904284412
8,3,0.673394495412844,0.8669581511555278
8,3,0.6920289855072463,0.852177347684408
0,1,0.09560229445506692,0.32432432432432434
3,2,0.5784313725490197,0.38282208588957056
6,7,0.9905482041587902,0.8276788713469936
9,9,1.0,0.8866066881683925
1,9,0.4888888888888889,0.9121153313002495
