buy1,buy2,spoil_ratio,succes_ratio
6, 6, 0.7911597606278504, 0.5622831598272986
3, 3, 0.4595103887016707, 0.3735553529293683
2, 2, 0.3259312545983122, 0.3499664559660465
4, 5, 0.6238816755434128, 0.5566925686481624
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
3, 4, 0.4941212216873102, 0.5363963478885989
3, 3, 0.4595103887016707, 0.3735553529293683
0, 0, 0.1822768612298021, 0.3137528561888995
5, 6, 0.7380059473214995, 0.576801274844968
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
1, 2, 0.2492458544297816, 0.5077462308849199
6, 6, 0.7911597606278504, 0.5622831598272986
1, 8, 0.2897601818502317, 0.9119986278707426
0, 0, 0.1822768612298021, 0.3137528561888995
6, 6, 0.7911597606278504, 0.5622831598272986
2, 2, 0.3259312545983122, 0.3499664559660465
6, 6, 0.7911597606278504, 0.5622831598272986
8, 8, 0.9076186383732318, 0.7031216266633677
4, 9, 0.6639285715555797, 0.856360187783518
4, 5, 0.6238816755434128, 0.5566925686481624
4, 5, 0.6238816755434128, 0.5566925686481624
2, 8, 0.4031949004703844, 0.8896508885370999
0, 0, 0.1822768612298021, 0.3137528561888995
4, 4, 0.5919585321520053, 0.4186836807098171
3, 7, 0.5119836341784523, 0.8369434978490204
2, 2, 0.3259312545983122, 0.3499664559660465
0, 0, 0.1822768612298021, 0.3137528561888995
1, 2, 0.2492458544297816, 0.5077462308849199
0, 0, 0.1822768612298021, 0.3137528561888995
5, 5, 0.7017083214488523, 0.4861401384154267
1, 6, 0.2640395156536376, 0.874072570731839
3, 3, 0.4595103887016707, 0.3735553529293683
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
5, 5, 0.7017083214488523, 0.4861401384154267
2, 8, 0.4031949004703844, 0.8896508885370999
0, 0, 0.1822768612298021, 0.3137528561888995
2, 2, 0.3259312545983122, 0.3499664559660465
1, 2, 0.2492458544297816, 0.5077462308849199
2, 2, 0.3259312545983122, 0.3499664559660465
8, 8, 0.9076186383732318, 0.7031216266633677
2, 2, 0.3259312545983122, 0.3499664559660465
0, 0, 0.1822768612298021, 0.3137528561888995
7, 7, 0.8591701678484041, 0.635600713375385
0, 1, 0.1984204675603826, 0.5689523648054603
7, 8, 0.8840008808561843, 0.6706070809872984
3, 3, 0.4595103887016707, 0.3735553529293683
1, 2, 0.2492458544297816, 0.5077462308849199
0, 0, 0.1822768612298021, 0.3137528561888995
3, 9, 0.5440039374302056, 0.8845751944258957
5, 5, 0.7017083214488523, 0.4861401384154267
5, 5, 0.7017083214488523, 0.4861401384154267
1, 1, 0.2156874267060295, 0.3270893697138662
5, 6, 0.7380059473214995, 0.576801274844968
1, 5, 0.2517422135677919, 0.8503111320526184
3, 4, 0.4941212216873102, 0.5363963478885989
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
0, 1, 0.1984204675603826, 0.5689523648054603
2, 2, 0.3259312545983122, 0.3499664559660465
5, 6, 0.7380059473214995, 0.576801274844968
5, 6, 0.7380059473214995, 0.576801274844968
2, 3, 0.3651479570913014, 0.5159788236096956
0, 0, 0.1822768612298021, 0.3137528561888995
3, 3, 0.4595103887016707, 0.3735553529293683
4, 4, 0.5919585321520053, 0.4186836807098171
3, 3, 0.4595103887016707, 0.3735553529293683
3, 3, 0.4595103887016707, 0.3735553529293683
0, 0, 0.1822768612298021, 0.3137528561888995
4, 4, 0.5919585321520053, 0.4186836807098171
5, 6, 0.7380059473214995, 0.576801274844968
3, 3, 0.4595103887016707, 0.3735553529293683
0, 0, 0.1822768612298021, 0.3137528561888995
7, 7, 0.8591701678484041, 0.635600713375385
0, 0, 0.1822768612298021, 0.3137528561888995
2, 2, 0.3259312545983122, 0.3499664559660465
0, 0, 0.1822768612298021, 0.3137528561888995
6, 6, 0.7911597606278504, 0.5622831598272986
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
1, 2, 0.2492458544297816, 0.5077462308849199
0, 0, 0.1822768612298021, 0.3137528561888995
3, 3, 0.4595103887016707, 0.3735553529293683
4, 5, 0.6238816755434128, 0.5566925686481624
0, 0, 0.1822768612298021, 0.3137528561888995
1, 8, 0.2897601818502317, 0.9119986278707426
0, 0, 0.1822768612298021, 0.3137528561888995
7, 8, 0.8840008808561843, 0.6706070809872984
7, 8, 0.8840008808561843, 0.6706070809872984
4, 5, 0.6238816755434128, 0.5566925686481624
5, 6, 0.7380059473214995, 0.576801274844968
7, 8, 0.8840008808561843, 0.6706070809872984
0, 0, 0.1822768612298021, 0.3137528561888995
2, 2, 0.3259312545983122, 0.3499664559660465
5, 8, 0.7541676871355021, 0.7914787280429199
4, 7, 0.6346742043510893, 0.7997213566537709
0, 0, 0.1822768612298021, 0.3137528561888995
4, 4, 0.5919585321520053, 0.4186836807098171
4, 5, 0.6238816755434128, 0.5566925686481624
0, 0, 0.1822768612298021, 0.3137528561888995
8, 9, 0.9238274303210476, 0.7327778797704144
6, 6, 0.7911597606278504, 0.5622831598272986
4, 4, 0.5919585321520053, 0.4186836807098171
3, 3, 0.4595103887016707, 0.3735553529293683
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
2, 2, 0.3259312545983122, 0.3499664559660465
4, 5, 0.6238816755434128, 0.5566925686481624
0, 0, 0.1822768612298021, 0.3137528561888995
5, 5, 0.7017083214488523, 0.4861401384154267
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
2, 2, 0.3259312545983122, 0.3499664559660465
5, 5, 0.7017083214488523, 0.4861401384154267
0, 0, 0.1822768612298021, 0.3137528561888995
7, 8, 0.8840008808561843, 0.6706070809872984
0, 0, 0.1822768612298021, 0.3137528561888995
3, 4, 0.4941212216873102, 0.5363963478885989
0, 0, 0.1822768612298021, 0.3137528561888995
4, 5, 0.6238816755434128, 0.5566925686481624
7, 7, 0.8591701678484041, 0.635600713375385
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
4, 5, 0.6238816755434128, 0.5566925686481624
4, 9, 0.6639285715555797, 0.856360187783518
5, 5, 0.7017083214488523, 0.4861401384154267
5, 5, 0.7017083214488523, 0.4861401384154267
6, 6, 0.7911597606278504, 0.5622831598272986
1, 2, 0.2492458544297816, 0.5077462308849199
0, 0, 0.1822768612298021, 0.3137528561888995
7, 8, 0.8840008808561843, 0.6706070809872984
5, 5, 0.7017083214488523, 0.4861401384154267
5, 5, 0.7017083214488523, 0.4861401384154267
4, 4, 0.5919585321520053, 0.4186836807098171
2, 3, 0.3651479570913014, 0.5159788236096956
6, 6, 0.7911597606278504, 0.5622831598272986
0, 0, 0.1822768612298021, 0.3137528561888995
2, 2, 0.3259312545983122, 0.3499664559660465
3, 8, 0.5280226078178277, 0.8624837256888123
1, 2, 0.2492458544297816, 0.5077462308849199
3, 3, 0.4595103887016707, 0.3735553529293683
0, 0, 0.1822768612298021, 0.3137528561888995
2, 2, 0.3259312545983122, 0.3499664559660465
1, 6, 0.2640395156536376, 0.874072570731839
8, 9, 0.9238274303210476, 0.7327778797704144
6, 6, 0.7911597606278504, 0.5622831598272986
0, 0, 0.1822768612298021, 0.3137528561888995
3, 3, 0.4595103887016707, 0.3735553529293683
6, 7, 0.826489535680791, 0.6009701949248364
6, 6, 0.7911597606278504, 0.5622831598272986
0, 0, 0.1822768612298021, 0.3137528561888995
2, 2, 0.3259312545983122, 0.3499664559660465
7, 8, 0.8840008808561843, 0.6706070809872984
4, 7, 0.6346742043510893, 0.7997213566537709
0, 0, 0.1822768612298021, 0.3137528561888995
7, 8, 0.8840008808561843, 0.6706070809872984
5, 6, 0.7380059473214995, 0.576801274844968
6, 7, 0.826489535680791, 0.6009701949248364
2, 2, 0.3259312545983122, 0.3499664559660465
4, 4, 0.5919585321520053, 0.4186836807098171
0, 0, 0.1822768612298021, 0.3137528561888995
3, 3, 0.4595103887016707, 0.3735553529293683
4, 4, 0.5919585321520053, 0.4186836807098171
0, 0, 0.1822768612298021, 0.3137528561888995
5, 6, 0.7380059473214995, 0.576801274844968
0, 0, 0.1822768612298021, 0.3137528561888995
5, 5, 0.7017083214488523, 0.4861401384154267
8, 9, 0.9238274303210476, 0.7327778797704144
4, 8, 0.6494418157791784, 0.8299069544631893
0, 0, 0.1822768612298021, 0.3137528561888995
5, 5, 0.7017083214488523, 0.4861401384154267
3, 6, 0.4959199461483654, 0.8077173184127662
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
7, 7, 0.8591701678484041, 0.635600713375385
0, 0, 0.1822768612298021, 0.3137528561888995
6, 6, 0.7911597606278504, 0.5622831598272986
0, 0, 0.1822768612298021, 0.3137528561888995
4, 7, 0.6346742043510893, 0.7997213566537709
3, 3, 0.4595103887016707, 0.3735553529293683
1, 2, 0.2492458544297816, 0.5077462308849199
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
0, 0, 0.1822768612298021, 0.3137528561888995
1, 9, 0.3024943626187909, 0.9273066829193534
1, 2, 0.2492458544297816, 0.5077462308849199
