Fact,Distr1,Distr2,Clients_N,Demand_W,DS_D,HC,Lt0,Lt1,SS_%,K,MA,Customers_Strategy,Inventory_Policy,lost_ratio_sales_ret,lost_ratio_sales_dis,lost_ratio_sales_fac,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_retailer_MA_mean_relative,stock_factory_MA_mean_relative
1,5,10,415,18,0,0.061363746502959754,4,4,0.85,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0028641820158584403,0.053215632259055394,0.0,0.07175046933975016,0.16431493564278404,0.172754363407682,0.5911802316097838
1,5,12,187,28,6,0.016526855532563903,4,4,0.85,200,500,"1-DailyPurchase","4-Random",0.0006260339146293068,0.10912510225320937,0.0063568685233073175,0.005955828842503306,0.36620352122693267,0.24574374547842337,0.3820969044521406
2,7,11,116,9,3,0.07227012602545903,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.001234581472652752,0.09349442080635008,0.08576189206394225,0.021198654101596052,0.3240187554210961,0.21523636328082987,0.43954622719647796
4,6,6,175,11,4,0.03384674057464017,4,4,0.85,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0009327817544266381,0.07129261219699967,0.07261874602586063,0.02242673973693577,0.30609149418157894,0.19073333573864404,0.48074843034284115
4,12,2,69,1,0,0.08393839655066931,4,4,0.85,200,500,"3-Random","4-Random",0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666
2,1,1,26,15,4,0.03633174091241516,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.00018673513621661277,0.12257715938610055,0.3932320094046519,0.027587131104679453,0.34987494120121054,0.21092034981033286,0.4116175778837771
3,12,20,504,6,0,0.06337906234369846,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0006388446642323935,0.0709217580202841,0.01083173276936643,0.015670918135122072,0.19001455469178152,0.1215563506172144,0.672758176555882
1,4,7,135,27,2,0.06655992746863224,4,4,0.85,200,500,"3-Random","3-(R,S)",0.000320591410638804,0.07193350944714445,0.010697109132266775,0.024354226858714145,0.2904510195984445,0.1956918251464486,0.48950292839639287
1,1,2,80,1,0,0.08744352601472795,4,4,0.85,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0,0.0,0.0,0.0,0.25,0.5,0.25
3,4,10,30,26,0,0.08980404368100324,4,4,0.85,200,500,"3-Random","4-Random",0.0004635038350180322,0.07960540036782239,0.08150417501425793,0.017224937144184282,0.2895654333323168,0.21118708204903064,0.4820225474744681
1,2,2,67,29,13,0.052783316737995835,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",0.00042887090761375957,0.0077068531338733886,0.015964885571857476,0.05120828558657827,0.2764282876065325,0.13576161185356658,0.5366018149533226
2,3,1,44,24,8,0.02844699294095339,4,4,0.85,200,500,"1-DailyPurchase","1-(s,Q)",8.842808033691098e-05,0.12806476932468966,0.08204503734201067,0.006962729276383237,0.22323378476347783,0.10724674092300693,0.662556745037132
1,3,2,79,11,2,0.0662413709688271,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",3.695852461569734e-05,0.09940989342708755,0.04723633330805975,0.006247765544932027,0.36638676774806656,0.1532825481801987,0.4740829185268028
1,3,7,176,20,9,0.09282209688469376,4,4,0.85,200,500,"3-Random","4-Random",0.0015149211073350287,0.08253772184640121,0.008029666281343517,0.03624094305235165,0.1973833358257243,0.20412563702290934,0.5622500840990147
3,3,9,109,9,4,0.029222225229893234,4,4,0.85,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0009190034355352167,0.13313205293628028,0.10641723469144514,0.024366294727563718,0.23424904208473699,0.2667138328341464,0.474670830353553
1,5,6,179,2,0,0.04021387472400943,4,4,0.85,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0,0.0,0.0,0.012074643249176729,0.3704720087815587,0.24698133918770582,0.3704720087815587
1,4,12,562,14,2,0.09245023972801661,4,4,0.85,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.010439980343539533,0.07684122082546475,0.0,0.07040146835979795,0.10412766054328336,0.13598920714689583,0.6894816639500229
2,4,11,323,21,7,0.023107683332568435,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.0005998765122174046,0.0793761905489513,0.018475496621104058,0.00841823463165792,0.21824480433355983,0.246259675790193,0.5270772852445893
3,5,19,118,16,4,0.09636627163658626,4,4,0.85,200,500,"3-Random","4-Random",0.001243962677083032,0.0989031433125072,0.03282103825136612,0.013543861806233052,0.16790264578460765,0.1769169008553441,0.6416365915538152
2,8,8,21,26,9,0.08082001385706435,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.00038888224132920804,0.12183842463645168,0.0700724666693358,0.004431829797613691,0.38715073529680577,0.1783594333002011,0.4300580016053794
2,9,27,1348,3,0,0.09658890741613453,4,4,0.85,200,500,"3-Random","3-(R,S)",0.0,0.0,0.0,0.0074340331672249,0.4411404297034556,0.1102851074258639,0.4411404297034556
1,1,3,61,10,2,0.08344869350291408,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",0.0008150340637442431,0.10038255708468997,0.07402333074422485,0.0063205246679537775,0.23788089222796102,0.19553872964155913,0.560259853462526
2,11,29,1105,13,2,0.033392272702410256,4,4,0.85,200,500,"1-DailyPurchase","1-(s,Q)",0.0007321643621095203,0.08751948071927648,0.00013860157530972604,0.0051965180502939546,0.16863372288540815,0.15194485161279664,0.6742249074515013
2,5,10,319,25,0,0.010101002597926437,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",0.0011344887073261405,0.09887201391027109,0.020460703374432312,0.03361821704632847,0.3662506150736858,0.2705297212764863,0.3296014466034995
3,8,9,337,29,8,0.06423623633607216,4,4,0.85,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0006583152175264614,0.05058671579918957,0.005292597812167713,0.0265612561582199,0.15863844974361388,0.1151424126878151,0.6996578814103511
2,4,3,10,17,4,0.05439893705950237,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.00041190685413005273,0.1798228725452445,0.20105699279026523,0.0034108538489212733,0.45080979799410376,0.21522890691514907,0.3305504412418259
4,7,24,413,1,0,0.0281699184151174,4,4,0.85,200,500,"1-DailyPurchase","4-Random",0.0,0.0,0.0,0.0,0.23333333333333334,0.06666666666666667,0.7
4,3,7,9,7,2,0.06355405962915912,4,4,0.85,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0008204406938584154,0.16844620458867998,0.5451944226364657,0.010416202367347083,0.35687115448731543,0.27245886382316387,0.3602537793221735
1,4,4,3,29,13,0.03408708856781722,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",0.0015302680989439136,0.07702606951256545,0.5313541685850568,0.014259648341981209,0.4336496928403596,0.18818884906626426,0.363901809751395
1,1,1,46,5,0,0.047285491766246225,4,4,0.85,200,500,"1-DailyPurchase","4-Random",0.0,0.16409259415792207,0.18339746725045228,0.004438036520023649,0.36383486490616834,0.18792344657144314,0.44380365200236493
3,2,7,142,17,1,0.08899029741003198,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.00042447673317820084,0.0813220744255227,0.01201607569822455,0.007923112511238246,0.22545590911150487,0.18929521292451953,0.5773257654527374
2,9,22,1069,18,7,0.05708651434860679,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.000865179336600705,0.05551995831929969,0.0004463439876207178,0.03460658498542839,0.1894827114880596,0.16050176893203738,0.6154089345944748
3,1,2,39,14,0,0.015077910700334731,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.0,0.13398991614200997,0.28010938057305906,0.003043707641735319,0.35364245956551466,0.21719476294980536,0.4261190698429447
3,13,9,143,18,8,0.06511021296289976,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",0.000357594063575505,0.058041555270917325,0.01065197697185774,0.004015482956210851,0.14102662786117046,0.08476428354705574,0.770193605635563
2,2,7,161,10,2,0.07139497851037595,4,4,0.85,200,500,"3-Random","4-Random",0.0007947134421617511,0.08754596581499793,0.007674430866445759,0.02825109893280346,0.23528332566435314,0.23956762856884994,0.4968979468339934
2,7,19,674,9,4,0.08434441746020362,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.0004936168900979912,0.07064560633219874,0.0024164665501391035,0.006794962576891009,0.17391708824222815,0.14705451011909523,0.6722334390617856
2,5,3,91,6,2,0.023412519705731886,4,4,0.85,200,500,"3-Random","3-(R,S)",0.00011778053400251906,0.140187431767722,0.14108590147045805,0.012011853767987895,0.3716793528283925,0.18314473419547153,0.4331640592081481
3,8,25,1126,23,0,0.010368984414690667,4,4,0.85,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0010385714010145953,0.09242661955281141,0.0008577162862108174,0.03094124404791766,0.19729738056964438,0.20168018580011415,0.5700811895823238
2,7,13,253,9,2,0.036005614853079626,4,4,0.85,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0006509914771510557,0.10342287555729553,0.013064456416408559,0.02439776818855876,0.28953729495763697,0.22171108963770106,0.46435384721610323
1,1,2,58,9,2,0.07852446102192108,4,4,0.85,200,500,"3-Random","4-Random",0.0003974932116419051,0.05693949307786727,0.15380680606163505,0.021697233881476506,0.30120114870661385,0.2121338301255926,0.46496778728631705
2,9,8,340,15,1,0.029957611910418812,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",0.000507158147125018,0.045698084099485066,0.03161216010016634,0.026917456323030536,0.24957386538619886,0.17128597605372456,0.552222702237046
4,3,1,33,10,0,0.08082196688978999,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0,0.1040597175092085,0.13845145039915902,0.020528934849372363,0.2969474344803492,0.13777602708127318,0.5447476035890052
1,5,4,18,14,5,0.05550926173369607,4,4,0.85,200,500,"3-Random","2-(s,S)",0.0008833500453612186,0.11485278466049395,0.17949629309112544,0.012044430040364162,0.4765690353740205,0.2209915463325793,0.29039498825303606
2,10,28,544,1,0,0.08834169151941416,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.0,0.0,0.0,0.0,0.3103448275862069,0.06896551724137931,0.6206896551724138
4,22,48,1428,13,1,0.04664809241781416,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.00033545911851232845,0.07179138500321668,0.0010883297777638796,0.002726244325672269,0.13734484005261002,0.10230711005639541,0.7576218055653223
2,5,15,379,18,6,0.0997071536631724,4,4,0.85,200,500,"3-Random","4-Random",0.0013280562272554614,0.14478942201810266,0.0006295170992796246,0.023137839745739748,0.1324617693247945,0.13887448912062228,0.7055259018088434
3,3,6,120,15,2,0.03669450196954351,4,4,0.85,200,500,"3-Random","4-Random",0.0010314117055374326,0.11831670809268505,0.04764209864487788,0.017113142814681848,0.1963732917997589,0.19354425701539033,0.592969308370169
4,21,20,317,17,6,0.033198464443702135,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",0.00018902575432548153,0.11933386281677011,0.011051827700291806,0.003262786172571903,0.2108635714969844,0.10954221146970317,0.6763314308607405
2,4,9,141,17,7,0.06099187556286271,4,4,0.85,200,500,"3-Random","4-Random",0.001009529630517642,0.08656538467128373,0.028255031264610254,0.018593650630253675,0.204972154361198,0.17716201080107066,0.5992721842074777
1,4,4,197,18,8,0.014279876322755037,4,4,0.85,200,500,"1-DailyPurchase","4-Random",8.884326074509881e-05,0.10691778004412511,0.03235121171320631,0.007344873534179697,0.36108414811729195,0.19011752863931997,0.4414534497092084
3,8,16,652,23,5,0.09439207231954688,4,4,0.85,200,500,"3-Random","1-(s,Q)",0.016321593923945273,0.12951476761401903,0.0,0.016565488220112154,0.02046768808288474,0.04591708005894007,0.917049743638063
3,12,12,570,25,10,0.08229844623274499,4,4,0.85,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.00033571911387195516,0.03172540473148258,0.0017532369178122054,0.018155107475982105,0.11676353328574818,0.06507196224660126,0.8000093969916685
2,7,3,27,5,0,0.04982194454852697,4,4,0.85,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0005922650188537698,0.09076519981757536,0.38970163190893325,0.01739949023360169,0.4047621502573578,0.2574155338524482,0.32042282565659236
4,11,16,727,7,0,0.07474482733737688,4,4,0.85,200,500,"1-DailyPurchase","4-Random",0.00013996122385765255,0.07720679229947053,0.0026379792040268145,0.002620067928124987,0.1266087749635095,0.08553683654312372,0.7852343205652418
4,8,23,529,26,1,0.02353158345675251,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",0.00046324319947277826,0.09328007282144718,0.008073661986983834,0.0027592670934625287,0.13080504467251605,0.10996345363883343,0.756472234595188
2,9,25,259,1,0,0.045091942193863754,4,4,0.85,200,500,"3-Random","1-(s,Q)",0.0,0.0,0.0,0.0,0.3076923076923077,0.07692307692307693,0.6153846153846154
1,5,6,241,19,5,0.09915600196687445,4,4,0.85,200,500,"3-Random","2-(s,S)",0.0014519317331259372,0.06523932355581125,0.0064233621229638355,0.032242799692874406,0.22575521639367696,0.17530193221601242,0.5667000516974362
2,11,30,621,25,4,0.09048664400564967,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.000624044530518169,0.05221350597879126,0.001445522837804072,0.006109282221659574,0.14566280732378714,0.1210958416992312,0.7271320687553221
4,17,57,1343,1,0,0.05003023812179532,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.0,0.0,0.0,0.0,0.1951219512195122,0.024390243902439025,0.7804878048780488
2,8,6,253,11,2,0.020348672160895392,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0005521717365276119,0.05786162572600641,0.06717390986272531,0.02069245907485301,0.3079956366790636,0.19770740800166808,0.47360449624441525
1,4,3,121,8,1,0.044728666210165566,4,4,0.85,200,500,"3-Random","1-(s,Q)",0.0,0.07562851971752689,0.054475588358975105,0.021671541376863522,0.3249901113974208,0.19522939307732812,0.45810895414838754
2,9,1,27,18,5,0.03287387673531934,4,4,0.85,200,500,"3-Random","2-(s,S)",6.105043376333189e-05,0.13550626027836302,0.25997476561658106,0.012506824317590289,0.328421529828993,0.1629580892087143,0.4961135566447024
2,11,15,526,21,2,0.03265624212586851,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0005794962912155,0.059111989671946565,0.0035743324096846564,0.029709252018147555,0.2519167048316145,0.17626053920421864,0.5421135039460194
3,8,12,101,16,6,0.0909976671838595,4,4,0.85,200,500,"3-Random","2-(s,S)",0.0008864478434173697,0.07953842840568837,0.06104644549223918,0.01306634995773139,0.16004461007093038,0.15260559863912954,0.6742834413322086
3,10,1,49,28,2,0.02148782328907291,4,4,0.85,200,500,"2-PeriodicallyPurchase","1-(s,Q)",1.0602373871509831e-05,0.004343729232722452,0.0366031474364362,0.028425304971458117,0.26399122689188254,0.11335752800231583,0.5942259401343435
3,10,4,114,11,4,0.08953539199975252,4,4,0.85,200,500,"1-DailyPurchase","1-(s,Q)",8.558410219486012e-05,0.020624100347697898,0.019809513959557268,0.005011315660454927,0.15165813048258725,0.08488751456771014,0.7584430392892476
2,1,1,43,18,1,0.02690504742526114,4,4,0.85,200,500,"1-DailyPurchase","1-(s,Q)",4.3232649296748904e-05,0.164615922482841,0.1489404918349717,0.006566169744917327,0.30530575177835323,0.1466641646272114,0.5414639138495181
1,2,5,150,22,4,0.04238594344001074,4,4,0.85,200,500,"1-DailyPurchase","4-Random",0.0009778991949503297,0.10078816666805537,0.010434432852198272,0.008573860131382968,0.2276741227238609,0.16661645875945555,0.5971355583853004
3,8,13,569,19,6,0.09464720845066374,4,4,0.85,200,500,"3-Random","2-(s,S)",0.0003697026184788501,0.046712197041306164,0.001439788645449697,0.016644525253221718,0.13336018712905948,0.09581968198881205,0.7541756056289067
3,13,29,954,28,4,0.04388234850475493,4,4,0.85,200,500,"3-Random","4-Random",0.0004778635690443664,0.058590220785598376,0.0002954544184407079,0.02062374790061729,0.18515616349086714,0.1372875899048753,0.6569324987036402
3,9,16,411,12,3,0.01854184388451081,4,4,0.85,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0008070423649456193,0.09648175573325368,0.04599725409652326,0.018056310379335777,0.2887593454956812,0.20204456988364897,0.49113977424133404
2,11,11,502,1,0,0.025095287386051407,4,4,0.85,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0,0.0,0.0,0.0,0.3,0.1,0.6
1,5,1,27,5,0,0.07223257713506621,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.00017772424109280662,0.1991640053711572,0.38737841357087566,0.02706595431748084,0.3724074825534863,0.19507856745316987,0.4054479956758629
4,23,36,175,3,0,0.015518186093166046,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",0.0,0.0,0.0,0.001614167781211087,0.1948069916524466,0.024350873956555826,0.7792279666097864
2,10,5,53,23,10,0.04083198090058753,4,4,0.85,200,500,"1-DailyPurchase","1-(s,Q)",0.0002667997466362118,0.13201634171099655,0.03763313344252314,0.0057851044211914985,0.2958147127259014,0.14357994825431197,0.5548202345985951
3,14,39,1304,26,2,0.06791485446085248,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",0.000535769127137377,0.06396765721982729,0.0,0.00424316760227916,0.10817415387281003,0.08573240379715688,0.8018502747277539
2,8,31,857,3,1,0.07608068437368957,4,4,0.85,200,500,"1-DailyPurchase","1-(s,Q)",0.0006388520320408865,0.09156390795735057,0.004187042372657344,0.009583243088678245,0.1537459768507114,0.19944103125244467,0.6372297488081657
2,1,2,30,7,1,0.07241513035249819,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",3.5539917991639233e-05,0.10396727691513442,0.2858803751826423,0.027636061781095404,0.3149146935785682,0.2560245922317333,0.4014246524086032
3,9,21,54,13,4,0.08362010352033201,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",0.0003556258682921317,0.09454193073704423,0.028751075517903235,0.003020077056460505,0.26495366666810805,0.18928197389074586,0.5427442823846855
4,16,40,1462,18,3,0.011500589387822092,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.0001921973034248691,0.09151054059369167,0.00426881968067305,0.0028566882854694315,0.17095688657920233,0.12730835004220273,0.6988780750931255
2,4,8,344,6,0,0.0453270082300711,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",0.00020554466427381653,0.08932787694237743,0.039363457421804034,0.003920503252408745,0.23077989538787905,0.174863675565518,0.5904359257941942
2,8,25,746,1,0,0.04161755544531741,4,4,0.85,200,500,"3-Random","3-(R,S)",0.0,0.0,0.0,0.0,0.3076923076923077,0.07692307692307693,0.6153846153846154
2,2,1,45,3,1,0.022561308255575643,4,4,0.85,200,500,"3-Random","2-(s,S)",0.00040897865446022684,0.2165815433283829,0.5177225585603918,0.02576676345977848,0.36337297353532916,0.18420475129733294,0.4266555117075595
4,19,62,1280,4,1,0.03994782830552645,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.00023687981456340114,0.08595157083976185,0.005934627015847731,0.003504214122874613,0.19313553797669575,0.19069220599021883,0.6126680419102107
1,5,3,39,9,4,0.06867557854363325,4,4,0.85,200,500,"3-Random","2-(s,S)",0.0006390198757216518,0.11198154139718124,0.13203205660900003,0.01706705818805736,0.4068417833463958,0.22126187979693138,0.3548292786686154
1,4,1,6,4,1,0.041350192534019455,4,4,0.85,200,500,"1-DailyPurchase","4-Random",0.0,0.17901036999103828,0.6077864621737207,0.002260581783327757,0.39756098296124154,0.19815657090842229,0.4020218643470083
3,13,42,307,20,5,0.048581733059932165,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",0.0011349225883558898,0.091454532381381,0.008933019724936967,0.019738843421583076,0.19520679648612935,0.21177104756575102,0.5732833125265366
3,5,11,289,19,1,0.09044502123909284,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",0.0003022570097651054,0.053765311921336836,0.0035698072882561134,0.0037587625334297436,0.13686722880570984,0.09087737264637892,0.7684966360144815
2,11,7,97,7,1,0.04018684244090741,4,4,0.85,200,500,"3-Random","3-(R,S)",5.287448352959838e-05,0.1329215054536424,0.081446852910789,0.009124731461057755,0.3296880334395329,0.1564195011066944,0.5047677339927149
2,4,14,98,11,0,0.022679225197706022,4,4,0.85,200,500,"3-Random","4-Random",0.0006021740756485917,0.1323828430144145,0.09343464718874525,0.014145473362446287,0.26246620698490736,0.3293160724133892,0.39407224723925705
1,4,4,128,4,1,0.06041917986650676,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.001318169369716413,0.07598177605576216,0.09708026537890165,0.03857872852884664,0.39808475185667724,0.21226624810079603,0.3510702715136801
3,12,44,678,27,7,0.057425811750243354,4,4,0.85,200,500,"1-DailyPurchase","1-(s,Q)",0.001113316650169779,0.08715944728132499,0.0,0.006871526758919083,0.12156177489978982,0.12871589122511432,0.7428508071161768
4,14,41,1311,28,8,0.020341380938364875,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",0.0003248435664464461,0.06844409015923174,0.0011547915998950528,0.004180918492045374,0.1315859346442586,0.10731949748406272,0.7569136493796332
3,7,26,56,2,0,0.09533365438436119,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",0.0,0.0,0.0,0.004455583402951824,0.2297410192147034,0.07658033973823447,0.6892230576441103
4,15,25,803,21,0,0.056725508209009824,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",9.099489833016745e-05,0.05285272368483416,0.00035718681231382727,0.002604641582180165,0.12281476617013821,0.07439789251545793,0.8001826997322237
3,10,16,670,27,8,0.09804367297435695,4,4,0.85,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.03293585351799461,0.11680478865076538,0.0,0.046003685428834616,0.06322272622015795,0.06877658965194826,0.8219969986990592
2,10,30,556,7,3,0.029338497351389686,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",0.0007634232563463597,0.1020580028244789,0.013731131258990444,0.0254309372790205,0.3052840196533607,0.28211001358345766,0.3871750294841611
1,2,7,1,26,7,0.09219858497540968,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",0.003286446693834626,0.20489931492630267,0.6044220693542395,0.012029427953797064,0.40436535800653617,0.21543850161886854,0.3681667124207982
2,9,9,102,17,8,0.067984411906285,4,4,0.85,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0014022333154900472,0.04130642739368987,0.008425233552174862,0.03234953399276452,0.2317227418725353,0.1804649231486782,0.555462800986022
4,8,2,53,24,3,0.06985612686078621,4,4,0.85,200,500,"2-PeriodicallyPurchase","2-(s,S)",0.0008240720605235147,0.06377166541070083,0.0734088244345955,0.02352564304626003,0.20628075856717212,0.1347841001904826,0.6354094981960854
1,4,2,89,17,7,0.029536845163441752,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",0.000621951012483776,0.09305193973194485,0.08813389428506889,0.00792810308443229,0.28463153883170494,0.18534002683896705,0.5221003312448957
1,4,5,156,1,0,0.07490574156530676,4,4,0.85,200,500,"1-DailyPurchase","1-(s,Q)",0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2,4,4,92,14,5,0.024497318806540328,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0013322343521337617,0.12827674878713882,0.19129525790380814,0.020591759968281036,0.31364677950202074,0.19777872559511273,0.4679827349345855
3,16,5,72,24,2,0.09073177593585854,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",1.771155774512796e-05,0.08951963159660177,0.024319228787790227,0.0035333347421072506,0.20120762510005072,0.085823619281073,0.7094354208767689
1,2,2,89,23,11,0.08678739991588982,4,4,0.85,200,500,"3-Random","4-Random",0.000245398773006135,0.12551343882748944,0.005172534728235535,0.03492688783229191,0.21263681971408774,0.15297799926082378,0.5994582931927965
2,8,8,297,8,2,0.060920482511848936,4,4,0.85,200,500,"3-Random","4-Random",0.0003731851722728327,0.07044982469347816,0.025841342155386773,0.015958122386186498,0.25731559065234094,0.1579060876462266,0.5688201993152459
2,11,10,321,15,7,0.05264492312537699,4,4,0.85,200,500,"3-Random","3-(R,S)",0.0003564716561657372,0.0626631886021944,0.006110547989267062,0.019894788591589996,0.25490504339076847,0.1584613345759069,0.5667388334417347
3,5,17,247,15,3,0.051757455994870596,4,4,0.85,200,500,"1-DailyPurchase","2-(s,S)",0.0004267940683844232,0.07881038873372344,0.010450927535769544,0.0038054297903958685,0.1640578885019783,0.14380850268088405,0.6883281790267417
3,16,15,641,2,0,0.021630305358566797,4,4,0.85,200,500,"3-Random","4-Random",0.0,0.0,0.0,0.002369721222418457,0.23753101875656704,0.047506203751313404,0.7125930562697012
4,3,3,81,11,0,0.04897438868325575,4,4,0.85,200,500,"1-DailyPurchase","1-(s,Q)",0.00044886075845114215,0.0832599726455942,0.061872104799054285,0.0058768729811853,0.1911262120143599,0.1873166923507782,0.6156802226536766
1,1,1,36,22,3,0.02642136818862774,4,4,0.85,200,500,"3-Random","2-(s,S)",5.474872749464992e-05,0.13550418995971836,0.10479556565428068,0.01709114701312186,0.35487705730911684,0.16674325760571262,0.46128853807204856
3,10,12,473,7,1,0.08370008002338424,4,4,0.85,200,500,"3-Random","4-Random",0.00017892139690109724,0.058917256899489436,0.007987751475128974,0.016110321001655957,0.1995631153841995,0.12142849487852994,0.6628980687356146
3,12,20,727,4,0,0.016615837584275088,4,4,0.85,200,500,"1-DailyPurchase","4-Random",0.00017245301572624735,0.10352778258329226,0.03338520022150895,0.003309996356545413,0.4022510998384867,0.24176850801536331,0.35267039578960446
2,1,1,36,20,7,0.038154092473120724,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",7.632686502905788e-05,0.06704064874426915,0.21873008524322865,0.030144447497196653,0.38422467788849884,0.18468327589604616,0.40094759871825836
2,9,16,240,27,10,0.07701404484105781,4,4,0.85,200,500,"2-PeriodicallyPurchase","1-(s,Q)",0.0009357341936085496,0.032402625827386435,0.0004213235407116451,0.03834517341830707,0.164703080908783,0.13882549865069324,0.6581262470222167
2,10,23,689,10,0,0.041849624283202755,4,4,0.85,200,500,"3-Random","3-(R,S)",0.00041823864875035235,0.09139581841340516,0.008673041912460131,0.013548225787224278,0.2331348840469664,0.17840654067001208,0.5749103494957972
4,16,6,299,20,7,0.012908789268494748,4,4,0.85,200,500,"3-Random","3-(R,S)",0.0002173039377319342,0.07624266748698134,0.051255784696949275,0.008582331447746309,0.19422864052872643,0.09695184653745172,0.7002371814860756
1,4,11,178,19,5,0.011176620011506577,4,4,0.85,200,500,"3-Random","1-(s,Q)",0.00035813533061622644,0.11550343761284645,0.0943068918129366,0.018271645596107063,0.31875840070374734,0.3382394461883286,0.3247305075118169
4,6,22,125,7,2,0.0774298172795842,4,4,0.85,200,500,"1-DailyPurchase","3-(R,S)",0.00024819922124158327,0.07137465986056767,0.062360723180704423,0.004824658119780052,0.221617158554896,0.3744154806445069,0.39914270268081703
1,2,2,40,24,10,0.07236499309711443,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0005056255355341888,0.03687437340607112,0.11186394953100356,0.036014272687821695,0.29414807071968196,0.19193570967865103,0.4779019469138453
3,13,11,287,16,1,0.034459586162326125,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0005564927200654209,0.08159074132231672,0.013266862391209142,0.01954318824342725,0.28158636436662937,0.14953616871933592,0.5493342786706076
4,18,11,135,15,1,0.03382716029527523,4,4,0.85,200,500,"2-PeriodicallyPurchase","4-Random",0.0002239358993309915,0.08895793283554443,0.048136847541744535,0.0127691956555488,0.21152903574396995,0.12227151803675074,0.6534302505637305
1,2,6,160,1,0,0.06544615262587868,4,4,0.85,200,500,"2-PeriodicallyPurchase","3-(R,S)",0.0,0.0,0.0,0.0,0.25,0.5,0.25
